,file_id,mixture,sgmsvs,melroformer_bigvgan,melroformer_small,melroformer_large,htdemucs
0,fileid_0,101.05607336915976,30.185484078730862,25.02827340423869,15.817573343167169,15.910346019728069,42.54687111618192
1,fileid_1,52.452094180571294,24.200828677533195,32.14669877165477,21.02270638143318,16.154430952841324,24.469440959019664
2,fileid_10,58.646342163595136,4.084060447165513,15.613833660252936,11.603585028806606,3.5642355988219947,8.412683213902255
3,fileid_11,93.0736517628595,79.46655034230861,77.61088123624785,74.05360220299787,59.25038720960319,78.74926131987786
4,fileid_12,76.36733470327206,24.72780089000088,23.601036165077577,24.46273617896111,19.163804644196375,37.38023681673036
5,fileid_13,85.71257303438838,17.6196973007593,19.53377528478663,17.564206847938635,13.012261805372615,27.845071585743767
6,fileid_14,68.26118015092811,36.77087660766307,28.995884613998413,27.87246526052525,23.8347989040889,37.670242178532874
7,fileid_15,104.15654753260588,34.650256494556714,30.597596692061785,30.343197247283623,23.407300379126553,41.487361630900125
8,fileid_16,84.39062285478167,25.849162692542308,26.298578393811734,31.90850371399773,29.126601251409255,30.866215781373853
9,fileid_17,68.43811144493944,23.981692532995424,30.398381923714652,25.745725126242466,21.339164135280186,26.140097404418185
10,fileid_18,76.67720722715512,23.47722145948839,26.624058606739595,28.226637007155887,24.922739394194053,23.986776596452984
11,fileid_19,64.36405609354566,24.842538788912435,27.57610524713246,23.709197922335193,9.407210652011427,31.628448667918803
12,fileid_2,73.83259813693036,19.68117981337727,23.204262293275548,26.12825291308135,18.064896710054427,28.294522932647283
13,fileid_20,78.93612759792848,26.356106917962737,26.676938433908504,25.95154156327726,16.359067073640915,27.56638042986407
14,fileid_21,68.7968536799765,27.640007808818098,22.69787296854753,25.72380313114911,15.662120051020338,28.186362555709707
15,fileid_22,56.42534648085123,24.311048059460433,23.505976265133796,21.091329436434393,15.927979897646935,35.66510096948298
16,fileid_23,116.83163161220206,21.310156657785257,24.257774761558125,25.774302061010417,37.29951733326925,36.09446226681624
17,fileid_24,138.19651764170357,60.16494189681977,58.05789389651508,27.57948309141193,28.36429505505501,44.22313971676009
18,fileid_25,85.66503756204915,29.971739852464054,28.46787485917372,32.52027327939547,28.665978654817167,31.78621102161827
19,fileid_26,60.418714533518994,14.807459856497928,17.996125993934413,18.20383411363585,8.72275521834004,21.163962833888576
20,fileid_27,161.07146281852857,112.7717450680793,93.75214679084824,93.0611124772854,69.39270273473588,95.96865531759468
21,fileid_28,137.17727100309662,38.05086763806378,100.07466360943933,56.27443233250591,44.05224323762967,104.76383913134566
22,fileid_29,91.17819613527236,42.90740798236888,34.97008762913708,40.383256341936175,35.312499312324746,42.14090637245633
23,fileid_3,73.45482743666082,17.039111560185233,14.958215920794371,16.93098182640034,8.10804185899309,24.743783644391357
24,fileid_30,77.33064406829294,28.867817034107446,31.67145626481997,33.160105834055486,19.80552872664916,42.3129642933861
25,fileid_31,64.15271606998093,28.789661014430152,20.36447835676188,19.050600819840668,8.550391917499667,21.689910188944225
26,fileid_32,66.3402601069489,22.638830948537674,37.020523893866624,26.84176642012511,18.981548128221988,30.0333334574523
27,fileid_33,99.60847164898004,22.40901763439527,36.99654210208044,27.61674708770977,30.541464769077493,35.02297782255886
28,fileid_34,57.58042520676565,19.50645028369354,19.93573305488016,19.180863203278108,13.497984059986322,22.966702931747648
29,fileid_35,47.31353240119847,15.353168057043549,21.24907632935185,16.397182498734736,11.569454830729685,24.233166576484876
30,fileid_36,70.85076901343669,100.57405344530346,78.32778676350486,82.39190217112332,34.5210199545416,75.10465405049831
31,fileid_37,129.97418077227303,69.91772350310887,51.64619984518376,54.74650034742612,34.66539526795691,52.53843911129539
32,fileid_38,110.08726863266968,42.06694328503718,60.823153318666925,49.32341929613372,32.48268197086742,59.3875604414996
33,fileid_39,88.72292457940611,16.48481686221325,21.60724193540375,26.2761251592938,19.01755617182269,26.03087113112059
34,fileid_4,63.2241173878964,19.383935617586417,29.919390200390808,28.1981267149213,22.08468700034092,28.40788380800257
35,fileid_40,56.533986685017,16.360435705543807,23.50998000072056,23.340319647766876,13.059419398054018,24.812482799246453
36,fileid_41,81.53626825778935,34.89840130288414,30.392575512361475,34.60515161288882,26.442802910331693,38.20606213995234
37,fileid_42,76.85300831400647,28.856895134609715,30.924502527522407,42.21504752832445,40.87275660976346,43.26179651099912
38,fileid_43,92.1154972892752,44.29955106752476,36.628082906075946,39.06256547198552,36.16748190052982,58.03193353312184
39,fileid_44,69.63423845932178,15.697062769322883,13.815107753634322,11.689624566463664,10.133677881941937,15.74184525001948
40,fileid_45,78.46043395005461,69.00954656380642,37.380185063977365,55.40581824544443,54.64113222600341,71.5150231283342
41,fileid_46,84.74318427762697,54.44992315797168,46.53142813042294,54.49423355911287,52.728612027811096,48.78642526022031
42,fileid_47,44.757760215776784,18.53142936351182,19.17944764234943,17.221743048517055,11.132647578540542,20.421133845801194
43,fileid_48,85.51719896637266,31.367512690867382,26.036071557229207,26.94546876269567,18.96152964260034,32.04916519520461
44,fileid_49,74.63639808308815,23.301991489239413,20.67337489826909,23.62541739536607,21.959625480984585,26.752353987091055
45,fileid_5,69.94567044924958,23.098886683791477,25.74430036720935,29.034805759789407,26.428881525408087,35.84613048965312
46,fileid_6,80.46308987114605,52.97396024476271,51.98109642720729,57.30282800584189,37.820874685351725,55.815576557927045
47,fileid_7,78.6858734280581,28.86020605852795,38.34212521759363,29.009241735765613,27.952040726804285,36.93374988449233
48,fileid_8,98.30271364082348,33.39571741197173,35.599679916411816,42.83004319732558,33.34141962814422,41.4132313907495
49,fileid_9,82.54266019070909,75.74046493207089,56.37901581429534,68.17504722422886,40.96758146597148,63.74352394351098
