,file_id,mixture,sgmsvs,melroformer_bigvgan,melroformer_small,melroformer_large,htdemucs
0,fileid_0,0.6422697002896551,0.2373429535273889,0.1746888462162348,0.1806595407537871,0.2148278729563048,0.3055116006523986
1,fileid_1,0.7432642073999746,0.1579808733128183,0.2131131341018718,0.2537905204477216,0.1627563135933311,0.2580311755512122
2,fileid_10,0.5942132354476928,0.0528859401051643,0.0751768995209941,0.0708707805343712,0.0740549694278817,0.1996873750066491
3,fileid_11,0.9399418449953346,0.7536732422758188,0.5138309544662966,0.4718095938825911,0.4967931846967892,0.6817589879362774
4,fileid_12,0.8778719190359985,0.2318279711611052,0.2054768998701498,0.3037968576081553,0.2284543544430008,0.4534719749414032
5,fileid_13,0.8023990085440904,0.1843403245494567,0.1658210546335404,0.1498739041800057,0.1128031918392128,0.284575169273045
6,fileid_14,0.7891035723395793,0.3526750997811722,0.2673006865752901,0.3288949842985056,0.2045018089704987,0.6163895296228171
7,fileid_15,1.124189493424793,0.2400062293311204,0.3526304730520622,0.3786241445610346,0.264986394790098,0.5559238091911671
8,fileid_16,0.8455085978163933,0.1378008818559622,0.1812738629284868,0.2493046783003412,0.2264514802191052,0.2828511946495883
9,fileid_17,0.7151767730927996,0.111959877597888,0.1963606143202156,0.1134812712732734,0.1276096981085543,0.2602709178097755
10,fileid_18,0.7679044711497431,0.1686283844286392,0.1723965129934993,0.1820210971132055,0.1638239417683363,0.2434823746850528
11,fileid_19,0.6770963938113429,0.1490318171093713,0.1594344199500715,0.1976975949367904,0.1036525766312406,0.2498532623192615
12,fileid_2,0.8071601476596857,0.1386698227167615,0.1328764395515154,0.2052706831400759,0.188077864790767,0.261039275774536
13,fileid_20,1.1956404275565733,0.2502808339216485,0.3900904772267927,0.303971667373821,0.2563188335096702,0.3944349179998238
14,fileid_21,0.6616166338781481,0.2177469911447279,0.2571376332412828,0.2681026419690355,0.1690107352574583,0.2983970466922048
15,fileid_22,0.8212715071932831,0.1718242021995731,0.1802344486812447,0.20705134161897,0.1353927907802564,0.387346246297892
16,fileid_23,0.8700324869634066,0.2512115489814882,0.1658633595531685,0.2602256797717636,0.258417998909431,0.379883204238699
17,fileid_24,1.273759462685932,0.2513800497261149,0.2833468537413518,0.3137436315808493,0.2737667629273707,0.3935555525674889
18,fileid_25,0.954029854097568,0.2922670368042116,0.3083955706009176,0.3743688847286739,0.424487412768504,0.4129967771786093
19,fileid_26,0.4872289634510847,0.0659559307281352,0.0757567863433051,0.140031076609356,0.1474370192379648,0.1285735134924243
20,fileid_27,1.23367659590896,0.9381962683004814,0.6172020503891089,0.5916693833720232,0.8218054724651507,1.0633674385020062
21,fileid_28,1.1500829651389148,0.4674877264763299,0.7113434405727262,0.5976153687825083,0.4986462568818405,0.8720896502997951
22,fileid_29,0.9384105011145392,0.3992921907790592,0.3506504406222863,0.2921888628676988,0.3272412973890916,0.3114165925246251
23,fileid_3,0.9668923821666346,0.1221057149874524,0.1286989485302538,0.1513982310742782,0.1216563160778438,0.2800701938407907
24,fileid_30,0.9870858996379096,0.1608652423590433,0.2959451723630567,0.3152792987595144,0.2614908175241681,0.4069671520139235
25,fileid_31,0.7195519798076674,0.2234383632949177,0.1645085187727343,0.1929086578304463,0.1493910808217935,0.3550615317849265
26,fileid_32,0.7112974627132991,0.2504635907049613,0.1463788390099791,0.1860622988599699,0.1780602641990507,0.2889736887074467
27,fileid_33,0.8196543553857543,0.1513952697841332,0.1566123996941278,0.1625893464926295,0.1545319952585275,0.1535380506738123
28,fileid_34,0.968250751082952,0.1408065349508551,0.0954282095047063,0.1207843658399683,0.0865852595855888,0.3197236564013281
29,fileid_35,0.7063190262147288,0.1364975198529054,0.194290317705233,0.1948230822988232,0.1137615698308825,0.3178126635580782
30,fileid_36,0.9766278169627038,1.100616609240715,0.4814408382308471,0.6826940284927328,0.4309935567355489,0.6255854755151616
31,fileid_37,0.936696587548668,0.4912240414181437,0.3502393980918252,0.4793605251584338,0.4239758126015537,0.5201251252195971
32,fileid_38,1.0945174411289298,0.226366589880857,0.4303291063362287,0.4754853628828697,0.5409449582278871,0.6299600516742901
33,fileid_39,0.8684602681581514,0.092706882915393,0.1174594904475526,0.2036331584528957,0.157398009367746,0.3210258412719835
34,fileid_4,0.8055646214550711,0.193995259018472,0.1863463969324072,0.2090011890745438,0.1191979930873971,0.2368311398457667
35,fileid_40,0.6954004126234192,0.2136636698719307,0.2584553231262628,0.3539328073336459,0.1641125017598214,0.2942930508197625
36,fileid_41,0.807953282821361,0.3245261747987181,0.4257856566850041,0.4603647525850589,0.3021447008134889,0.4185963098826057
37,fileid_42,0.636571657246662,0.117456282785105,0.0988851468932391,0.1469822026937264,0.1089827189898836,0.1707530418559247
38,fileid_43,0.8395091785049402,0.3528218388881509,0.167743798130787,0.3396569168662549,0.2584155376216674,0.5065024232746012
39,fileid_44,0.4870155355650191,0.2223878875607249,0.1063618102732233,0.166820347407742,0.1508261566974099,0.2713974356743268
40,fileid_45,0.9265014902142646,0.6480604373792895,0.527917874601931,0.5324104271744643,0.5640823024128779,1.0054989864567394
41,fileid_46,0.9422561092385052,0.2834879667873147,0.296044433682393,0.3886633813290913,0.401203347155762,0.3707716521070718
42,fileid_47,0.7435301560222978,0.1958283386566967,0.274120856566577,0.3556192714106468,0.1828101810727193,0.2619006168381678
43,fileid_48,1.0266389073204771,0.1454652331306523,0.3665760601161013,0.3092307568103508,0.201124744765671,0.4208113082331385
44,fileid_49,0.932682832868196,0.177910013839543,0.1997964689676954,0.2577480878765637,0.2087751359356769,0.32973146549815
45,fileid_5,0.8601073333824728,0.2063568923962705,0.210142649333321,0.2863028620519169,0.2110076926312225,0.353492093121161
46,fileid_6,1.148485992842128,0.4179214786406345,0.4771445814248871,0.455596130460678,0.2741675797248943,0.5607307785952782
47,fileid_7,0.8301878644186056,0.1526075129031971,0.1688619796992295,0.1866480933164966,0.1959756930467126,0.2688663031090068
48,fileid_8,1.1950120129568127,0.477884027332103,0.4775671682541992,0.4108210951782877,0.3939413405241377,0.4433060125855517
49,fileid_9,0.8597600826698686,0.4927077552024714,0.4460641784131843,0.6018559538156002,0.3591917696071456,0.687512736262404
