,file_id,noisy,sgmsvs,melroformer_bigvgan,melroformer_small,melroformer_large,htdemucs
0,fileid_0,1.2268929481506348,1.9238066673278809,1.651292324066162,1.5930283069610596,1.7317631244659424,1.4737210273742676
1,fileid_1,1.7616325616836548,1.8982065916061401,1.8137855529785156,1.8920917510986328,1.8055591583251953,1.95760977268219
2,fileid_10,2.8401036262512207,3.637169122695923,3.120091199874878,3.247382164001465,3.614058256149292,3.297804594039917
3,fileid_11,1.6766799688339233,2.072929620742798,2.31546950340271,2.293280601501465,2.4407148361206055,1.9480950832366943
4,fileid_12,2.4753081798553467,2.6878814697265625,2.3547630310058594,3.0801970958709717,3.4052505493164062,3.183666706085205
5,fileid_13,1.735075831413269,2.308898448944092,2.0899181365966797,2.314642906188965,2.444046974182129,2.767691135406494
6,fileid_14,1.353482723236084,1.9536664485931396,1.9667317867279053,1.770339012145996,1.9611144065856934,1.8573768138885498
7,fileid_15,1.7743732929229736,2.5310606956481934,2.224250078201294,2.111912727355957,2.889000177383423,2.1013617515563965
8,fileid_16,1.1447665691375732,1.6328496932983398,1.790651798248291,1.3641884326934814,1.6550688743591309,1.3454792499542236
9,fileid_17,2.6146926879882812,3.5780253410339355,2.9795331954956055,3.5743274688720703,3.6192939281463623,2.8453640937805176
10,fileid_18,1.4263654947280884,2.426064968109131,2.67160701751709,2.0642967224121094,2.3283755779266357,2.500570058822632
11,fileid_19,1.9196789264678955,2.402904987335205,2.345405101776123,2.225081443786621,2.415631055831909,2.2662606239318848
12,fileid_2,2.197941541671753,3.5038065910339355,3.211124897003174,3.5295138359069824,3.569904088973999,3.1879031658172607
13,fileid_20,1.2064540386199951,1.7657718658447266,2.0576043128967285,1.6607685089111328,1.6756689548492432,1.8022444248199463
14,fileid_21,2.2226064205169678,3.2741799354553223,3.155670404434204,3.1857926845550537,2.9437286853790283,3.254188299179077
15,fileid_22,1.5424706935882568,1.6199421882629395,1.6953885555267334,1.7123453617095947,1.8251841068267822,1.7957720756530762
16,fileid_23,1.997100591659546,3.067106246948242,2.781893253326416,2.1503210067749023,2.4670934677124023,2.4622011184692383
17,fileid_24,1.17649507522583,1.692777156829834,1.8284461498260498,1.2523807287216187,1.4871615171432495,1.3459734916687012
18,fileid_25,2.230682373046875,3.22377610206604,3.0175085067749023,3.2006216049194336,3.9077467918395996,3.01104998588562
19,fileid_26,2.176651954650879,3.4958362579345703,3.224475145339966,3.5194149017333984,3.7554214000701904,2.9928126335144043
20,fileid_27,1.1277300119400024,1.0940473079681396,1.5808392763137817,1.0846385955810547,1.0623100996017456,1.100693941116333
21,fileid_28,1.290687918663025,1.2304235696792603,1.1882532835006714,1.0771663188934326,1.1559977531433105,1.1870685815811157
22,fileid_29,1.6431198120117188,1.6979377269744873,1.740599513053894,1.6480481624603271,1.8414247035980225,1.7818347215652466
23,fileid_3,2.318776845932007,2.7420878410339355,2.4645397663116455,2.4935851097106934,2.4818387031555176,2.740330219268799
24,fileid_30,1.5426431894302368,1.872684121131897,1.6727690696716309,1.723971962928772,1.910775899887085,1.9784399271011353
25,fileid_31,2.1654205322265625,2.755324125289917,2.7886734008789062,3.077930212020874,3.3149373531341553,2.980563163757324
26,fileid_32,1.7157243490219116,2.780728340148926,2.3883256912231445,2.663386344909668,3.0029401779174805,2.3372905254364014
27,fileid_33,1.6160359382629395,3.020263671875,2.5152206420898438,2.850794553756714,3.4798014163970947,2.498446464538574
28,fileid_34,2.0651957988739014,2.4930195808410645,2.545318126678467,2.108086109161377,2.355271100997925,2.383091449737549
29,fileid_35,1.3588508367538452,1.5737011432647705,1.7098424434661865,1.540656328201294,1.5860074758529663,1.6010680198669434
30,fileid_36,1.1785036325454712,1.4064348936080933,1.5180989503860474,1.2482439279556274,1.2733536958694458,1.5228190422058105
31,fileid_37,1.1828173398971558,1.2518209218978882,1.4505491256713867,1.1524842977523804,1.2558550834655762,1.7067824602127075
32,fileid_38,1.5088768005371094,1.39615797996521,1.6641292572021484,1.2851413488388062,1.6555564403533936,1.4158527851104736
33,fileid_39,1.847363829612732,3.1022756099700928,2.9611458778381348,2.8124876022338867,3.2397830486297607,3.076385736465454
34,fileid_4,2.0084331035614014,3.0011589527130127,2.6851131916046143,2.725811004638672,3.4066965579986572,2.342148780822754
35,fileid_40,1.2901051044464111,1.3980553150177002,1.6874507665634155,1.432694911956787,1.4680856466293335,1.612752914428711
36,fileid_41,1.3588696718215942,2.1387054920196533,2.222148895263672,1.8387980461120605,2.5620827674865723,1.6735846996307373
37,fileid_42,1.8876005411148071,2.0666391849517822,1.9221270084381104,1.8105281591415405,2.021084785461426,1.9672585725784302
38,fileid_43,1.6697618961334229,2.952394962310791,2.624391794204712,2.0350372791290283,2.9569215774536133,2.438506603240967
39,fileid_44,1.7132773399353027,1.8024392127990723,1.974440097808838,1.7779688835144043,1.7432358264923096,1.8618643283843994
40,fileid_45,1.0663013458251953,1.4965565204620361,1.2804780006408691,1.203038215637207,1.2180085182189941,1.1098493337631226
41,fileid_46,2.510010242462158,3.055004358291626,2.8474221229553223,3.0778989791870117,2.7899017333984375,2.5758309364318848
42,fileid_47,1.426673412322998,1.6819448471069336,1.9553637504577637,1.7996971607208252,1.7949693202972412,1.9822807312011719
