,file_id,noisy,sgmsvs,melroformer_bigvgan,melroformer_small,melroformer_large,htdemucs
0,fileid_0,2.6394617557525635,3.4673078060150146,3.36063551902771,3.338318109512329,3.2878007888793945,3.190034866333008
1,fileid_1,2.8481826782226562,3.7364425659179688,3.416114091873169,3.471544027328491,3.4407734870910645,3.3066797256469727
2,fileid_10,3.3072304725646973,4.800604343414307,4.657629013061523,4.756413459777832,4.863491058349609,4.290417194366455
3,fileid_11,2.457670211791992,2.780362844467163,3.051846981048584,3.1173603534698486,3.84533953666687,2.8310248851776123
4,fileid_12,2.778165578842163,4.050381660461426,3.8344008922576904,4.055478572845459,4.18033504486084,4.089592933654785
5,fileid_13,2.694276809692383,4.213154315948486,3.9813146591186523,4.4994659423828125,4.381422519683838,4.242556571960449
6,fileid_14,2.7935984134674072,3.3614752292633057,3.099313259124756,3.5462567806243896,3.480675458908081,3.2517809867858887
7,fileid_15,2.6111204624176025,3.302248954772949,3.5278491973876953,3.6159327030181885,3.826246976852417,3.517669916152954
8,fileid_16,2.5518178939819336,2.9202051162719727,2.980490207672119,2.9631807804107666,2.9350852966308594,2.8670949935913086
9,fileid_17,3.6222004890441895,3.6477468013763428,3.964291572570801,4.042693138122559,4.0654144287109375,4.021915435791016
10,fileid_18,2.7148499488830566,3.184196710586548,3.1499836444854736,3.180220127105713,3.1714911460876465,3.1598217487335205
11,fileid_19,2.688396453857422,3.8905794620513916,3.7934443950653076,4.018895626068115,3.9421050548553467,3.940976142883301
12,fileid_2,2.766714334487915,3.992565393447876,4.085554599761963,3.9776787757873535,4.331725597381592,3.746156930923462
13,fileid_20,2.809408187866211,3.811565399169922,2.989564895629883,3.0503413677215576,4.002063751220703,3.3707633018493652
14,fileid_21,2.6271533966064453,3.405029535293579,3.505953550338745,3.2892773151397705,3.1779305934906006,3.516139268875122
15,fileid_22,2.7647523880004883,3.077918529510498,2.9378368854522705,3.189329147338867,3.303799867630005,3.1617352962493896
16,fileid_23,2.5330898761749268,4.263631343841553,3.957559108734131,4.09259557723999,3.1526944637298584,3.6200315952301025
17,fileid_24,1.8175991773605347,3.637010335922241,2.717345952987671,3.382920026779175,3.682581901550293,3.1852948665618896
18,fileid_25,3.2890284061431885,4.250358581542969,3.5935873985290527,4.121065616607666,4.588963031768799,3.545610189437866
19,fileid_26,3.1416356563568115,4.501762390136719,4.395145416259766,4.534161567687988,4.629703521728516,4.198385715484619
20,fileid_27,2.850381374359131,2.076589345932007,3.133871555328369,2.963338851928711,2.7300772666931152,2.211893320083618
21,fileid_28,2.6019742488861084,1.9033435583114624,2.7983782291412354,2.0659873485565186,2.8676280975341797,2.920551300048828
22,fileid_29,2.725682020187378,3.5178213119506836,3.4726369380950928,3.77911639213562,3.8187978267669678,3.475034475326538
23,fileid_3,2.6643903255462646,3.1610279083251953,2.8547520637512207,3.028132438659668,2.9348666667938232,2.749159336090088
24,fileid_30,2.6416714191436768,3.589775323867798,2.9046103954315186,3.1525721549987793,3.743039608001709,3.2757840156555176
25,fileid_31,3.6400954723358154,3.887576103210449,3.6369943618774414,4.027840614318848,3.9631259441375732,4.000982284545898
26,fileid_32,2.4335215091705322,2.9250571727752686,2.9247093200683594,3.210855722427368,3.274326801300049,3.046619415283203
27,fileid_33,2.3228800296783447,3.5677547454833984,3.7479207515716553,3.764517307281494,3.8341734409332275,3.869234561920166
28,fileid_34,2.9231576919555664,3.9968931674957275,4.052305221557617,4.0514116287231445,4.0076069831848145,3.6878931522369385
29,fileid_35,2.4858388900756836,3.1796910762786865,2.9155964851379395,3.3847036361694336,2.8043665885925293,2.9627184867858887
30,fileid_36,2.5717217922210693,3.562634229660034,2.826072931289673,2.9249165058135986,2.6094634532928467,3.0354433059692383
31,fileid_37,2.7432076930999756,2.9912002086639404,3.035322904586792,3.181197166442871,3.4054837226867676,3.695516586303711
32,fileid_38,2.771599531173706,2.9566237926483154,3.181201696395874,2.997171401977539,3.3086259365081787,3.2068018913269043
33,fileid_39,2.8951706886291504,3.7050371170043945,3.5589208602905273,3.9089155197143555,4.097129821777344,3.7781307697296143
34,fileid_4,2.8910021781921387,4.301751136779785,4.014041900634766,4.300116062164307,4.449648380279541,3.938244104385376
35,fileid_40,2.3960626125335693,2.785196304321289,2.805480480194092,2.7589175701141357,2.8177387714385986,3.1351726055145264
36,fileid_41,2.2600786685943604,2.908438205718994,2.669987440109253,3.120365858078003,3.449483871459961,2.9751594066619873
37,fileid_42,2.6893470287323,3.8982596397399902,3.667170524597168,3.8623833656311035,3.930631399154663,3.7643511295318604
38,fileid_43,2.365401268005371,3.4113075733184814,3.250736713409424,3.4381768703460693,3.783815622329712,3.1827852725982666
39,fileid_44,2.365046977996826,2.59067440032959,2.651293992996216,2.883578062057495,2.4120495319366455,2.670048236846924
40,fileid_45,2.6698269844055176,2.1637983322143555,2.4501571655273438,2.1890194416046143,2.4264397621154785,2.71268367767334
41,fileid_46,2.928494691848755,4.101346492767334,4.024448394775391,4.125441074371338,3.9880921840667725,3.936445951461792
42,fileid_47,2.694810390472412,2.8489091396331787,2.7968311309814453,2.7870218753814697,3.139465808868408,2.7476413249969482
