,file_id,noisy,sgmsvs,melroformer_bigvgan,melroformer_small,melroformer_large,htdemucs
1,fileid_1,1.82070979220077,6.341811688582329,-2.713771094052725,8.140432043237327,10.377067677058003,7.112580266018201
2,fileid_10,-2.869011785413644,18.895151005310748,-4.064092678582298,18.729226869555305,22.72530013210261,16.613873932996732
3,fileid_11,-2.8621949471375228,0.8691036571050894,-3.241079978387112,7.0172586435341175,8.529047405299817,3.6315140513939594
4,fileid_12,-1.4050251800188787,15.301982582847291,-2.4957154230696017,14.6581459183325,19.98483743611277,10.567093721407662
5,fileid_13,-6.405581790610636,8.660702497758983,-2.959969349391232,9.740405924254656,12.713838941602146,8.004877371851249
6,fileid_14,-4.175081407125689,3.386649182595345,-2.6727342955933504,6.06678657790153,7.315101373232553,4.177374805231136
7,fileid_15,-8.599966271245428,4.404493477762573,-2.1584782761132106,7.325624203482864,10.380805665875702,6.650796654486522
8,fileid_16,-8.46645774140934,5.44234201070828,-2.5111432494096353,7.281959376543776,7.886006743834853,6.952939977574982
9,fileid_17,4.158872817090461,19.228041690344664,-2.346276940052448,20.015023799287977,22.422142792387405,18.364283465667675
10,fileid_18,-5.461787311094746,7.523408801713394,-2.414715495013473,9.04771692844715,9.298011546571024,8.414243856734965
11,fileid_19,-2.3020830861906356,8.979188576950017,-2.6655998810236925,11.873875672859233,16.056956690342147,7.1426007220085825
12,fileid_2,-0.83671336144508,13.08306386644858,-2.9071531267724833,13.436376396429505,16.06163012265084,11.703614659548872
13,fileid_20,-3.550008075522506,9.065729198711864,-3.4112858266859685,9.314915551443818,14.0345227099838,8.269775576583397
14,fileid_21,1.4039181259550082,9.834387940875118,-2.3118175801637277,10.165008547688108,17.01547167132174,10.020143491443548
15,fileid_22,-0.13264961396474578,6.254831573657922,-2.99333021136553,8.206064302399161,10.979872462971667,5.2364799421230215
16,fileid_23,-5.6524164219119495,12.883389898535578,-2.0007011204623937,13.409606206706549,6.222535170694209,10.33900962344445
17,fileid_24,-8.116537539201985,5.17886662591863,-2.4336418707180116,5.474340395211867,7.372576022429776,5.401047295559934
18,fileid_25,-5.416728567421366,14.024434254046641,-2.1842996249792908,13.80734878676336,19.714100003100555,12.477435449328112
19,fileid_26,4.137961834219323,14.409706325345816,-2.850002919907228,15.697045318892151,21.517209395783446,13.900563097654711
