,file_id,noisy,sgmsvs,melroformer_bigvgan,melroformer_small,melroformer_large,htdemucs
0,fileid_0,7.655998229980469,6.351783275604248,4.894948959350586,4.583547592163086,5.6828460693359375,5.546570777893066
1,fileid_1,7.432289123535156,7.383196830749512,6.798533916473389,7.466244697570801,7.00412130355835,6.861976623535156
2,fileid_10,7.586896896362305,7.1599507331848145,6.872610569000244,7.134637832641602,7.29327917098999,7.1298441886901855
3,fileid_11,3.1687231063842773,2.2793712615966797,2.656121015548706,3.3929519653320312,3.7472267150878906,2.6516470909118652
4,fileid_12,7.6207475662231445,6.655242919921875,6.541237831115723,6.350511074066162,7.1702728271484375,6.363868713378906
5,fileid_13,6.896366119384766,5.932148456573486,7.398759365081787,6.476499557495117,7.122453689575195,4.498815536499023
6,fileid_14,7.32187557220459,7.072397708892822,6.904453277587891,4.542288780212402,6.877663612365723,3.178974151611328
7,fileid_15,7.618185997009277,6.83298397064209,6.491639137268066,4.571266174316406,6.35233736038208,4.5967302322387695
8,fileid_16,5.399090766906738,5.510989189147949,4.958250045776367,5.080060958862305,5.36102819442749,4.25090217590332
9,fileid_17,7.601075172424316,5.667794704437256,5.476861000061035,4.933895111083984,5.132491111755371,4.408613204956055
10,fileid_18,6.281363487243652,6.105753421783447,7.391904830932617,5.612940788269043,5.276327133178711,5.097264289855957
11,fileid_19,7.403927326202393,6.749671936035156,7.207905292510986,6.663329124450684,7.369317531585693,5.7480902671813965
12,fileid_2,7.21302604675293,3.960989475250244,5.19658899307251,3.9685044288635254,4.590976238250732,3.786109447479248
13,fileid_20,5.331974029541016,6.008122444152832,5.7098002433776855,5.246463775634766,5.650337219238281,4.968236923217773
14,fileid_21,6.977855205535889,6.507150650024414,6.054445743560791,5.225471019744873,7.126933574676514,5.616482734680176
15,fileid_22,6.811323165893555,6.543839454650879,6.937745094299316,6.225935935974121,6.80986213684082,5.795504093170166
16,fileid_23,6.798717975616455,5.805718421936035,5.718810558319092,5.100524425506592,6.676271438598633,5.278198719024658
17,fileid_24,6.565461158752441,6.36133337020874,6.144487380981445,5.778244495391846,6.228684425354004,6.017063140869141
