,file_id,mixture,sgmsvs,melroformer_bigvgan,melroformer_small,melroformer_large,htdemucs
0,fileid_0,47.85414540486205,6.658175882014092,11.57859381585628,2.6128581862267453,2.0563645568845033,8.881033039189589
1,fileid_1,20.890838172542445,8.050679886684264,12.672607016832773,6.508191312024678,4.565173245011863,9.26782434686615
2,fileid_10,54.55801462811925,1.435002384793762,16.510225107242036,4.398759546450435,1.6910409542974776,4.523037003353693
3,fileid_11,79.8325736547531,55.19037759608716,35.57111077279292,29.220636353992617,15.268623714906,46.338628534245714
4,fileid_12,46.05398527135574,9.992391082815857,14.488551720529388,5.810998958503262,4.518134307564196,12.85341656633426
5,fileid_13,46.57700628830641,6.58561165816532,13.512003845539,5.547134976088742,4.097693797633696,10.11037430489118
6,fileid_14,47.096061299326806,23.02060134548499,14.337526837133469,9.194073881234344,8.566038500732773,14.155728261417453
7,fileid_15,71.8455411337112,13.73376612916553,11.700954089831413,6.076728992362206,3.4094602205305904,9.676815371308194
8,fileid_16,57.97559572209687,9.496913084017876,10.85103095880318,12.981892026966491,12.005334234053194,10.477284567243592
9,fileid_17,39.96024144421919,5.490089515321671,17.61754642395941,6.133888304796528,5.144850992528319,9.15816657868622
10,fileid_18,65.16769680174852,10.237645079536604,16.955949322607935,14.558928556325014,10.351218502518932,11.3872501259967
11,fileid_19,65.21444345425277,7.494152541884773,12.920163755640075,7.75221669772489,2.802360274002808,11.626323622163667
12,fileid_2,47.46489794862472,7.651020330277788,13.585580383519371,9.1644585728352,6.7403679656540305,10.33507128248992
13,fileid_20,76.2280534680599,15.264264050663884,31.39782595722629,22.64793656216088,9.043074888311082,16.51528786835314
14,fileid_21,56.9309806664575,11.993810477230396,16.47045365845527,11.932305863294545,4.982549702766477,11.349402062711247
15,fileid_22,36.707965788302275,12.875501659705437,18.672781292093006,13.072621810000314,8.607123027574076,23.71398073603297
16,fileid_23,67.88269790414138,7.398633557256403,13.248362472171578,7.463632805968885,16.912944537642332,6.890764565211171
17,fileid_24,88.74375656418205,5.881741089369285,11.040725807913375,8.026807294681348,4.842144128410524,6.950852549420503
18,fileid_25,47.327325266911544,4.225356812104195,10.719366421805065,3.515680485672476,3.3797784338964334,6.61347877416776
19,fileid_26,38.664592177738285,3.175297593574811,12.712272656158175,5.569604672629126,2.2324996175644003,7.332320633176124
20,fileid_27,105.93798922541195,36.757564929140415,17.144650286733373,18.97797169842944,15.24707320604945,50.12574996839273
21,fileid_28,75.79545987540496,7.439001250341114,17.20268129174204,19.016817872149343,16.45598840570124,23.985188873304352
22,fileid_29,53.598236987530385,16.269915735288137,16.49976562199771,12.704857031263217,9.299432968328745,11.955394812461035
23,fileid_3,54.305267455122774,6.225998731161269,15.010644811124976,4.105856049079648,2.2627557307063597,6.179435518017897
24,fileid_30,54.02049448759058,10.455252602683515,16.311363030876123,12.35677110218198,7.93173171538578,12.10358273859427
25,fileid_31,33.842408536337246,6.471580030210703,12.73674891639378,4.6371996319118125,2.5599481649996676,6.716540633431194
26,fileid_32,46.112543348045406,6.524059601664135,12.10377380434258,6.4387427450788834,4.355992558618439,8.678455692612502
27,fileid_33,82.32463301222873,4.0511733659981815,11.81769350035438,3.862437367269223,3.225170064164473,3.8968042242846934
28,fileid_34,31.966132494931145,8.60511004522445,12.504927587250007,7.770528517730185,5.675484516784792,8.721105062658026
29,fileid_35,40.65655691423339,7.101191116270641,15.405531080302808,8.528799707166698,5.670211434641587,10.955811824360184
30,fileid_36,50.223248100097464,89.2097270326548,31.68156873833212,38.54427240242492,13.25690245731802,42.93111543999214
31,fileid_37,73.91510948312012,25.955795532285535,25.75040528951573,16.661978039349208,5.72889006975619,19.77401747929389
32,fileid_38,69.565519043265,11.128421595967758,11.609525593777503,14.02002811428568,10.81129249722622,14.49963313416118
33,fileid_39,66.107456636904,4.913274515228295,13.887502155217405,7.103873326584136,3.6193762503584423,5.842492011689444
34,fileid_4,35.04650549707375,6.1638282418340395,16.21523481607659,10.498924695684394,4.160194164013376,13.682718240633193
35,fileid_40,42.38596141822197,5.634846132085201,17.686303986324248,12.872483571048477,5.91080984472913,12.411795560148375
36,fileid_41,56.25884839730659,22.135076642128965,23.290181731014457,21.211503849881534,14.112494255988992,24.887013082614104
37,fileid_42,47.20859438923952,5.772218934551887,14.194583296399628,6.39177449973387,5.74698581996401,7.733970606967873
38,fileid_43,59.39644190407616,10.934360887175956,10.56618013817308,7.93749596482138,6.470760343518023,12.916649721449076
39,fileid_44,29.19972339399776,6.579963083483008,11.908550236940885,2.9699346433171314,2.7489260469507,6.692024720625966
40,fileid_45,58.62039953777109,21.12737187465159,12.923574068761424,18.864628708718264,16.488870793067257,25.21440122378425
41,fileid_46,53.16050014458979,10.757783805509447,16.798752772991065,11.199931281614,9.791321474696744,8.211103260021304
42,fileid_47,32.30364521389177,12.031893627475654,19.98356218342312,8.247106191192898,4.719710768489236,11.725849548765098
43,fileid_48,58.83712583616427,13.383539433165566,16.905393431509154,18.257881501120963,11.55652070563866,19.259339036350312
44,fileid_49,65.06491266239615,17.90762349066486,18.501878074588916,16.785077287653948,15.284211278665964,15.76389571500188
45,fileid_5,41.15005227315682,8.404374028235281,14.81045963793494,9.3117901776223,7.550818271736404,9.249803018911308
46,fileid_6,59.47919567363492,36.46616174458508,27.314186346451947,33.56611991128247,18.755287351143977,28.27115065046896
47,fileid_7,57.21782760003825,7.594212752280853,13.116252049607567,8.022973008660244,6.407927025917871,8.336351822446062
48,fileid_8,67.31484913764243,12.10431515127695,18.169746063966727,17.001121650426526,11.615164396152522,18.23500373945583
49,fileid_9,68.29537752644404,38.91343540296401,29.11079475658009,28.864952499073155,16.320900031778294,37.36708780843893
