trial_uid,file_id,model_name,meta_audiobox_aes_PQ,fad_song2song_music2latent_df,ops,tps,emb_mse_music2latent_df,singmos,fad_song2song_mert_df,ips,sdr,fad_song2song_clap_audio_df,multi_res_loss,emb_mse_mert_df,meta_audiobox_aes_CU,pam,sir,fad_song2song_clap_music_df,emb_mse_clap_music_df,sisdr,visqol,emb_mse_clap_audio_df,xls_r_sqa,isr,sar,aps
dcr_test_svs_eval_group0_trial_87,fileid_26,melroformer_large,7.739089012145996,2.2324996175644003,79.2901714275213,92.8762888020198,0.0446,4.629703521728516,8.72275521834004,76.01070652486835,21.775695336455417,0.0834233243906178,0.60890466,0.02925,7.576079845428467,0.9383740425109864,28.63599713022724,0.1474370192379648,0.0002656,21.476116400571183,4.11684608,0.000153,3.7554214000701904,26.630042997538325,21.88786428339695,73.72511979519669
dcr_test_svs_eval_group0_trial_88,fileid_29,sgmsvs,6.282200813293457,16.269915735288137,43.05160009236688,66.01889645040646,0.474,3.5178213119506836,42.90740798236888,70.11255423635997,6.271171162034185,0.4734162178761269,1.3732879,0.1382,5.583007335662842,0.8334596753120422,9.652019313414314,0.3992921907790592,0.000724,5.817339691736247,3.13593646,0.0008693,1.6979377269744873,12.713218811342069,6.32966686385458,35.76460116333832
dcr_test_svs_eval_group0_trial_89,fileid_5,htdemucs,5.387560844421387,9.249803018911308,45.049253200774565,61.602015531040855,0.2327,4.0072479248046875,35.84613048965312,60.95528617054842,10.504507273216566,0.1840773444210608,1.1731316,0.1086,5.187276363372803,0.8818259239196777,15.9414893160246,0.353492093121161,0.0006347,10.156628390051324,3.12761863,0.0003357,2.6921191215515137,13.787955782665671,10.5824844081835,51.86433394488361
dcr_test_svs_eval_group0_trial_9,fileid_41,melroformer_large,6.69047212600708,14.112494255988992,37.90200274280612,44.56533025701272,0.3174,3.449483871459961,26.442802910331693,68.62686889302009,10.16010440463721,0.3054418313496576,1.3033302,0.1094,6.085444450378418,0.9143303632736206,17.712034939827703,0.3021447008134889,0.0005455,9.207530577738734,3.30926616,0.000542,2.5620827674865723,11.583230744961456,10.373316474864325,42.947149560692864
dcr_test_svs_eval_group1_trial_1,fileid_39,sgmsvs,7.589391231536865,4.913274515228295,55.39170475541005,74.20040529548069,0.10986,3.7050371170043945,16.48481686221325,65.03265251593643,10.899671317295974,0.1212104478282364,0.8155867,0.05478,6.409660339355469,0.820029079914093,14.97248089962632,0.092706882915393,0.0001638,10.753601841236549,3.86666147,0.0002123,3.1022756099700928,18.19279154661078,10.980532688563825,60.75478572876909
dcr_test_svs_eval_group1_trial_10,fileid_49,sgmsvs,7.1249918937683105,17.90762349066486,37.670476927759154,43.53336209096422,0.3716,3.3829128742218018,23.301991489239413,62.96591967695648,10.35010581469187,0.1310096270638104,1.0962931,0.0817,6.142982482910156,0.9058062434196472,17.239850751345443,0.177910013839543,0.0003192,9.883030241574929,3.60759993,0.0002326,3.1939010620117188,13.217266730129214,10.592092227064342,40.98252445682172
dcr_test_svs_eval_group1_trial_11,fileid_17,melroformer_large,7.037143230438232,5.144850992528319,61.82075897180223,80.27834248391751,0.1155,4.0654144287109375,21.339164135280186,66.6644063919497,22.682847919000253,0.1109629567056005,0.7330349,0.05182,5.132496356964111,0.9568747282028198,30.114683906395747,0.1276096981085543,0.0002254,22.38097451528293,4.39011917,0.0001887,3.6192939281463623,25.36298096965935,22.796501811286333,66.42885035144548
dcr_test_svs_eval_group1_trial_12,fileid_6,melroformer_bigvgan,7.786450386047363,27.314186346451947,24.57562348769796,2.679950409740929,0.819,3.018190383911133,51.98109642720729,85.86673969223997,-10.432087262549857,0.3188857650321843,1.459863,0.1818,6.336325168609619,0.8514761924743652,5.435783501869961,0.4771445814248871,0.000904,-21.99992101525661,2.61482872,0.0005755,1.6124546527862549,-0.4865798264434157,-9.080150459134892,5.126173564560539
dcr_test_svs_eval_group1_trial_13,fileid_48,htdemucs,4.680484771728516,19.259339036350312,34.67469969184415,48.9537465284136,0.4995,2.913025140762329,32.04916519520461,66.75976344529471,3.649329604498941,0.5168463095273135,1.5496066,0.1346,3.786653995513916,0.577709436416626,9.231257842029413,0.4208113082331385,0.0007687,2.482010232418353,3.66440869,0.000952,1.495150089263916,5.864699152572168,3.784961442256187,40.94199361029734
dcr_test_svs_eval_group1_trial_14,fileid_4,htdemucs,6.116966724395752,13.682718240633193,38.41200033384542,50.138332535535135,0.3618,3.938244104385376,28.40788380800257,71.13302501690004,9.087345738209848,0.2846837260882016,1.4943496,0.09906,5.1491193771362305,0.7903710603713989,13.763328630064915,0.2368311398457667,0.0004275,8.422659646540971,2.45747754,0.00051,2.342148780822754,12.365473865487456,9.234486175963054,43.34083589853303
dcr_test_svs_eval_group1_trial_15,fileid_13,sgmsvs,6.708317756652832,6.58561165816532,44.15935834110901,62.1379736169897,0.1617,4.213154315948486,17.6196973007593,68.79956820622269,8.974440061375262,0.1295618522355857,0.8031815,0.0637,5.932149410247803,0.958342671394348,15.196443557719272,0.1843403245494567,0.0003433,8.014358239253447,3.91692578,0.0002342,2.308898448944092,11.664054256729692,9.093869775049148,48.754382664488254
dcr_test_svs_eval_group1_trial_16,fileid_13,melroformer_bigvgan,7.73347282409668,13.512003845539,6.936480592145276,14.641703855553905,0.4177,3.981314659118652,19.53377528478663,83.63119893134515,-13.752312689502396,0.1219567160311585,1.1043411,0.0834,7.398762226104736,0.9427316188812256,7.584821163990208,0.1658210546335404,0.0003011,-50.80431343472097,4.12529194,0.0002195,2.0899181365966797,-1.4103205444652125,-11.691007070080756,5.56718442230275
dcr_test_svs_eval_group1_trial_17,fileid_23,melroformer_small,6.79327392578125,7.463632805968885,42.880256655006264,59.21017125849383,0.1818,4.09259557723999,25.774302061010417,73.94044882321698,14.364988754164004,0.250979931236362,0.8748911,0.06067,5.100520133972168,0.8802934885025024,21.04521379744459,0.2602256797717636,0.0004718,12.249560312463473,4.06151283,0.0004692,2.1503210067749023,16.20955633201007,14.50609126186987,44.70015990734627
